symbol,entry_time,entry_price,stop_loss_price,exit_price,exit_time,pnl_amount,pnl_pct,quantity
HFTUSDT,2025-06-30 09:10:00,0.077860,0.077471,0.077770,2025-06-30 09:40:00,-2457.52,-2.45%,-1286662.000000
LINKUSDC,2025-06-30 09:10:00,13.211000,13.144962,13.220000,2025-06-30 09:40:00,-64.98,-0.08%,-5907.000000
LINKUSDT,2025-06-30 09:10:00,13.207000,13.140979,13.217000,2025-06-30 09:40:00,-90.88,-0.09%,-7573.000000
SEIUSDT,2025-06-30 09:10:00,0.301500,0.299993,0.300700,2025-06-30 09:40:00,-398.01,-0.40%,-331677.000000
VANAUSDT,2025-06-30 09:10:00,4.439000,4.416811,4.432000,2025-06-30 09:40:00,13.23,0.11%,-2646.000000
XMRUSDT,2025-06-30 09:10:00,316.130000,314.549501,316.040000,2025-06-30 09:40:00,6.95,0.03%,-79.000000
LISTAUSDT,2025-06-30 09:15:00,0.233200,0.232035,0.232035,2025-06-30 09:40:00,-74.31,-0.36%,-88999.000000
PENGUUSDT,2025-06-30 09:15:00,0.013591,0.013523,0.013523,2025-06-30 09:30:00,-14249.20,-14.22%,-7374600.000000
VTHOUSDT,2025-06-30 09:15:00,0.001918,0.001908,0.001910,2025-06-30 09:45:00,-3205.15,-103.86%,-1609013.000000
HUSDT,2025-06-30 09:20:00,0.049000,0.048757,0.048757,2025-06-30 09:30:00,-3608.55,-3.58%,-2054276.000000
PUFFERUSDT,2025-06-30 09:20:00,0.159280,0.158484,0.158484,2025-06-30 09:35:00,-95.98,-0.76%,-79688.000000
QNTUSDT,2025-06-30 09:20:00,107.420000,106.882906,106.880000,2025-06-30 09:50:00,500.34,0.50%,-930.000000
1000PEPEUSDT,2025-06-30 09:25:00,0.009742,0.009693,0.009693,2025-06-30 09:35:00,-20032.70,-20.03%,-10266349.000000
AAVEUSDC,2025-06-30 09:25:00,272.200000,270.839611,272.090000,2025-06-30 09:55:00,18.58,0.04%,-172.000000
AAVEUSDT,2025-06-30 09:25:00,272.110000,270.749985,272.180000,2025-06-30 09:55:00,-26.42,-0.03%,-367.000000
BANANAUSDT,2025-06-30 09:25:00,17.089000,17.003569,17.003569,2025-06-30 09:50:00,163.61,0.49%,-1961.000000
BANKUSDT,2025-06-30 09:25:00,0.056753,0.056469,0.056465,2025-06-30 09:55:00,-63.55,-3.02%,-37118.000000
BNBUSDC,2025-06-30 09:25:00,655.230000,651.954254,653.240000,2025-06-30 09:55:00,302.18,0.30%,-152.000000
CHZUSDT,2025-06-30 09:25:00,0.035310,0.035133,0.035133,2025-06-30 09:40:00,-2518.73,-5.16%,-1381268.000000
DEFIUSDT,2025-06-30 09:25:00,637.400000,634.213239,634.213239,2025-06-30 09:40:00,19.11,0.50%,-6.000000
FARTCOINUSDT,2025-06-30 09:25:00,1.127500,1.121863,1.121863,2025-06-30 09:55:00,322.59,0.32%,-88706.000000
GALAUSDT,2025-06-30 09:25:00,0.014360,0.014288,0.014288,2025-06-30 09:35:00,-13436.41,-13.43%,-6968204.000000
IDUSDT,2025-06-30 09:25:00,0.154150,0.153380,0.153380,2025-06-30 09:50:00,-55.40,-0.80%,-45059.000000
KAVAUSDT,2025-06-30 09:25:00,0.401000,0.398997,0.398997,2025-06-30 09:50:00,0.19,0.00%,-54338.000000
LUMIAUSDT,2025-06-30 09:25:00,0.230500,0.229348,0.229348,2025-06-30 09:35:00,-37.84,-0.37%,-44631.000000
METISUSDT,2025-06-30 09:25:00,15.720000,15.641484,15.641484,2025-06-30 09:30:00,487.26,0.49%,-6368.000000
MEWUSDT,2025-06-30 09:25:00,0.002667,0.002654,0.002654,2025-06-30 09:30:00,-18904.91,-74.49%,-9515860.000000
MOVEUSDT,2025-06-30 09:25:00,0.174700,0.173827,0.173827,2025-06-30 09:50:00,-644.85,-0.64%,-572426.000000
PLUMEUSDT,2025-06-30 09:25:00,0.081600,0.081192,0.081400,2025-06-30 09:55:00,-394.58,-2.21%,-219213.000000
PUMPBTCUSDT,2025-06-30 09:25:00,0.039450,0.039253,0.039430,2025-06-30 09:55:00,-543.24,-5.02%,-274366.000000
REZUSDT,2025-06-30 09:25:00,0.008560,0.008517,0.008517,2025-06-30 09:35:00,-6874.80,-22.86%,-3512499.000000
RONINUSDT,2025-06-30 09:25:00,0.445100,0.442875,0.442875,2025-06-30 09:45:00,2.66,0.05%,-11842.000000
SKYAIUSDT,2025-06-30 09:25:00,0.036390,0.036208,0.036208,2025-06-30 09:40:00,-254.08,-5.00%,-139751.000000
TAOUSDT,2025-06-30 09:25:00,332.510000,330.848028,330.848028,2025-06-30 09:40:00,497.99,0.50%,-300.000000
THEUSDT,2025-06-30 09:25:00,0.263100,0.261785,0.261785,2025-06-30 09:45:00,-17.68,-0.26%,-25829.000000
VELODROMEUSDT,2025-06-30 09:25:00,0.045330,0.045103,0.045103,2025-06-30 09:45:00,-178.60,-3.91%,-100711.000000
VIRTUALUSDT,2025-06-30 09:25:00,1.537600,1.529920,1.529920,2025-06-30 09:35:00,369.79,0.37%,-65103.000000
WIFUSDC,2025-06-30 09:25:00,0.839900,0.835702,0.835702,2025-06-30 09:35:00,261.81,0.26%,-119091.000000
WIFUSDT,2025-06-30 09:25:00,0.839600,0.835404,0.835404,2025-06-30 09:30:00,261.70,0.26%,-119147.000000
XLMUSDT,2025-06-30 09:25:00,0.236100,0.234920,0.234920,2025-06-30 09:40:00,-347.14,-0.35%,-423569.000000
XTZUSDT,2025-06-30 09:25:00,0.536000,0.533320,0.533320,2025-06-30 09:45:00,33.65,0.13%,-49487.000000
YFIUSDT,2025-06-30 09:25:00,5197.000000,5171.015613,5196.000000,2025-06-30 09:55:00,6.99,0.02%,-7.000000
ATAUSDT,2025-06-30 09:30:00,0.042000,0.041791,0.041791,2025-06-30 09:50:00,-528.88,-4.26%,-295349.000000
MILKUSDT,2025-06-30 09:30:00,0.053740,0.053471,0.054270,2025-06-30 10:00:00,-480.43,-4.71%,-189894.000000
SANTOSUSDT,2025-06-30 09:30:00,1.837000,1.827851,1.833000,2025-06-30 10:00:00,5.52,0.11%,-2761.000000
SLERFUSDT,2025-06-30 09:30:00,0.069090,0.068746,0.068680,2025-06-30 10:00:00,-333.62,-2.30%,-209821.000000
STGUSDT,2025-06-30 09:30:00,0.153100,0.152336,0.153000,2025-06-30 10:00:00,-125.36,-1.24%,-65979.000000
BANANAS31USDT,2025-06-30 09:35:00,0.013250,0.013184,0.013184,2025-06-30 09:50:00,-14623.93,-14.60%,-7561967.000000
BROCCOLIF3BUSDT,2025-06-30 09:45:00,0.009554,0.009506,0.009526,2025-06-30 10:15:00,-1698.95,-20.64%,-861538.000000
GTCUSDT,2025-06-30 09:45:00,0.229000,0.227855,0.229000,2025-06-30 10:15:00,-103.17,-0.87%,-51583.000000
HOTUSDT,2025-06-30 09:45:00,0.000833,0.000829,0.000831,2025-06-30 10:15:00,-73299.81,-239.86%,-36686590.000000
CHESSUSDT,2025-06-30 09:50:00,0.073020,0.072655,0.073170,2025-06-30 10:20:00,-1138.63,-2.94%,-529597.000000
PAXGUSDT,2025-06-30 09:55:00,3293.000000,3276.540736,3292.950000,2025-06-30 10:25:00,1.30,0.00%,-27.000000
ASRUSDT,2025-06-30 10:00:00,2.355000,2.343232,2.358000,2025-06-30 10:30:00,-4.05,-0.21%,-809.000000
JTOUSDT,2025-06-30 10:00:00,2.228900,2.217789,2.253000,2025-06-30 10:30:00,-1174.47,-1.17%,-44999.000000
POLUSDT,2025-06-30 10:00:00,0.183610,0.182694,0.183960,2025-06-30 10:30:00,-1282.97,-1.28%,-545946.000000
BANKUSDT,2025-06-30 10:05:00,0.055608,0.055331,0.055741,2025-06-30 10:35:00,-3847.65,-3.84%,-1803866.000000
PROMUSDT,2025-06-30 10:05:00,5.760000,5.731220,5.731220,2025-06-30 10:20:00,465.25,0.46%,-17373.000000
ALICEUSDT,2025-06-30 10:15:00,0.377000,0.375124,0.378000,2025-06-30 10:45:00,-109.79,-0.80%,-36596.000000
ALPINEUSDT,2025-06-30 10:15:00,0.684300,0.680888,0.680888,2025-06-30 10:25:00,29.67,0.21%,-21009.000000
FLOWUSDT,2025-06-30 10:15:00,0.328000,0.326360,0.328000,2025-06-30 10:45:00,-238.85,-0.61%,-119427.000000
GPSUSDT,2025-06-30 10:15:00,0.027710,0.027572,0.027910,2025-06-30 10:45:00,-1960.16,-7.94%,-890984.000000
HIFIUSDT,2025-06-30 10:15:00,0.117200,0.116616,0.116600,2025-06-30 10:45:00,-1013.54,-1.19%,-723956.000000
PUFFERUSDT,2025-06-30 10:15:00,0.158480,0.157688,0.158710,2025-06-30 10:45:00,-223.10,-1.41%,-100047.000000
RUNEUSDT,2025-06-30 10:15:00,1.338000,1.331336,1.340000,2025-06-30 10:45:00,-300.13,-0.30%,-75032.000000
SQDUSDT,2025-06-30 10:15:00,0.163220,0.162404,0.165360,2025-06-30 10:45:00,-361.76,-2.54%,-87381.000000
USUALUSDT,2025-06-30 10:15:00,0.064600,0.064278,0.064800,2025-06-30 10:45:00,-3307.65,-3.41%,-1503476.000000
USDCUSDT,2025-06-30 10:20:00,0.999336,0.994339,0.999330,2025-06-30 10:50:00,-123.31,-0.20%,-61839.000000
1000WHYUSDT,2025-06-30 10:25:00,0.000027,0.000027,0.000027,2025-06-30 10:55:00,-36158.84,-7491.01%,-18078518.000000
ALPHAUSDT,2025-06-30 10:25:00,0.013790,0.013721,0.013940,2025-06-30 10:55:00,-12038.71,-15.59%,-5599401.000000
BANUSDT,2025-06-30 10:25:00,0.058180,0.057889,0.058280,2025-06-30 10:55:00,-172.24,-3.61%,-82018.000000
CATIUSDT,2025-06-30 10:25:00,0.081300,0.080894,0.081900,2025-06-30 10:55:00,-726.11,-3.20%,-279274.000000
GRIFFAINUSDT,2025-06-30 10:25:00,0.040940,0.040735,0.040735,2025-06-30 10:55:00,-3148.93,-4.39%,-1753962.000000
MILKUSDT,2025-06-30 10:30:00,0.053990,0.053720,0.053720,2025-06-30 10:40:00,-214.70,-3.21%,-124073.000000
OBOLUSDT,2025-06-30 10:30:00,0.135370,0.134695,0.135800,2025-06-30 11:00:00,-75.00,-1.80%,-30866.000000
SOLVUSDT,2025-06-30 10:30:00,0.045370,0.045143,0.045360,2025-06-30 11:00:00,-158.92,-4.39%,-79861.000000
BDXNUSDT,2025-06-30 10:35:00,0.033140,0.032975,0.033260,2025-06-30 11:05:00,-5690.31,-6.40%,-2684109.000000
SKATEUSDT,2025-06-30 10:35:00,0.048070,0.047831,0.047831,2025-06-30 10:45:00,-3686.00,-3.66%,-2092998.000000
STGUSDT,2025-06-30 10:35:00,0.153400,0.152633,0.153100,2025-06-30 11:05:00,-35.15,-1.11%,-20678.000000
1000FLOKIUSDT,2025-06-30 10:40:00,0.074540,0.074168,0.074190,2025-06-30 11:10:00,-1995.83,-2.21%,-1209592.000000
AGTUSDT,2025-06-30 10:40:00,0.015114,0.015039,0.015039,2025-06-30 10:55:00,-1878.12,-12.73%,-975898.000000
AIUSDT,2025-06-30 10:40:00,0.109310,0.108764,0.108764,2025-06-30 10:50:00,-50.40,-1.33%,-34660.000000
ATOMUSDT,2025-06-30 10:40:00,4.092000,4.071548,4.071548,2025-06-30 10:55:00,335.58,0.45%,-18187.000000
AWEUSDT,2025-06-30 10:40:00,0.055503,0.055226,0.055503,2025-06-30 11:10:00,-238.01,-3.60%,-119003.000000
AXLUSDT,2025-06-30 10:40:00,0.324800,0.323176,0.323600,2025-06-30 11:10:00,-63.74,-0.25%,-79675.000000
BAKEUSDT,2025-06-30 10:40:00,0.100300,0.099799,0.099900,2025-06-30 11:10:00,-38.16,-1.60%,-23848.000000
BANANAUSDT,2025-06-30 10:40:00,17.025000,16.939888,16.939888,2025-06-30 10:50:00,20.61,0.49%,-248.000000
BANKUSDT,2025-06-30 10:40:00,0.055696,0.055418,0.056033,2025-06-30 11:10:00,-235.31,-4.20%,-100690.000000
BATUSDT,2025-06-30 10:40:00,0.127400,0.126763,0.126763,2025-06-30 10:55:00,-139.23,-1.07%,-102133.000000
BEAMXUSDT,2025-06-30 10:40:00,0.005610,0.005582,0.005582,2025-06-30 10:55:00,-11391.79,-35.15%,-5776849.000000
BELUSDT,2025-06-30 10:40:00,0.215700,0.214622,0.215900,2025-06-30 11:10:00,-80.40,-1.02%,-36544.000000
BNBUSDT,2025-06-30 10:40:00,653.730000,650.461814,653.100000,2025-06-30 11:10:00,95.46,0.10%,-152.000000
CETUSUSDT,2025-06-30 10:40:00,0.090000,0.089551,0.089551,2025-06-30 10:55:00,-257.43,-1.72%,-166012.000000
CHESSUSDT,2025-06-30 10:40:00,0.073780,0.073411,0.074050,2025-06-30 11:10:00,-234.80,-3.08%,-103434.000000
CKBUSDT,2025-06-30 10:40:00,0.003422,0.003405,0.003405,2025-06-30 10:50:00,-1314.10,-57.95%,-662717.000000
CYBERUSDT,2025-06-30 10:40:00,1.223000,1.216887,1.216887,2025-06-30 10:55:00,11.69,0.34%,-2842.000000
DFUSDT,2025-06-30 10:40:00,0.028100,0.027960,0.028190,2025-06-30 11:10:00,-344.16,-7.44%,-164668.000000
DOODUSDT,2025-06-30 10:40:00,0.002522,0.002509,0.002509,2025-06-30 10:50:00,-10615.21,-78.81%,-5341198.000000
DUSDT,2025-06-30 10:40:00,0.030500,0.030348,0.030348,2025-06-30 11:10:00,-78.65,-6.06%,-42568.000000
DUSKUSDT,2025-06-30 10:40:00,0.052550,0.052287,0.052287,2025-06-30 10:55:00,-56.64,-3.31%,-32601.000000
EGLDUSDT,2025-06-30 10:40:00,13.512000,13.444457,13.459000,2025-06-30 11:10:00,41.92,0.38%,-822.000000
ETHWUSDT,2025-06-30 10:40:00,1.320000,1.313404,1.313404,2025-06-30 10:55:00,2.43,0.35%,-529.000000
FILUSDT,2025-06-30 10:40:00,2.295000,2.283532,2.287000,2025-06-30 11:10:00,261.60,0.26%,-43600.000000
FORTHUSDT,2025-06-30 10:40:00,2.349000,2.337258,2.340000,2025-06-30 11:10:00,1.93,0.30%,-275.000000
FXSUSDT,2025-06-30 10:40:00,2.021900,2.011798,2.011798,2025-06-30 10:55:00,29.34,0.40%,-3621.000000
GUNUSDT,2025-06-30 10:40:00,0.023580,0.023462,0.023462,2025-06-30 10:55:00,-2743.38,-7.98%,-1457523.000000
HBARUSDC,2025-06-30 10:40:00,0.148480,0.147738,0.148230,2025-06-30 11:10:00,-61.26,-1.18%,-35007.000000
HBARUSDT,2025-06-30 10:40:00,0.148400,0.147658,0.148080,2025-06-30 11:10:00,-1079.44,-1.13%,-642524.000000
ILVUSDT,2025-06-30 10:40:00,10.222000,10.170917,10.170917,2025-06-30 10:50:00,44.86,0.48%,-914.000000
IOSTUSDT,2025-06-30 10:40:00,0.003245,0.003229,0.003229,2025-06-30 10:55:00,-2389.70,-61.13%,-1204619.000000
IOTAUSDT,2025-06-30 10:40:00,0.158700,0.157907,0.157907,2025-06-30 10:55:00,-72.24,-0.76%,-59871.000000
IOUSDT,2025-06-30 10:40:00,0.712200,0.708643,0.708643,2025-06-30 10:50:00,101.35,0.22%,-65076.000000
IPUSDC,2025-06-30 10:40:00,2.896400,2.881980,2.908310,2025-06-30 11:10:00,-52.48,-0.48%,-3773.000000
IPUSDT,2025-06-30 10:40:00,2.896000,2.881590,2.908530,2025-06-30 11:10:00,-504.16,-0.50%,-34698.000000
JTOUSDT,2025-06-30 10:40:00,2.270600,2.259260,2.293700,2025-06-30 11:10:00,-1106.68,-1.11%,-44091.000000
KERNELUSDT,2025-06-30 10:40:00,0.107300,0.106764,0.107100,2025-06-30 11:10:00,-150.51,-1.68%,-83618.000000
LAYERUSDT,2025-06-30 10:40:00,0.649500,0.646253,0.646253,2025-06-30 10:50:00,134.00,0.19%,-107496.000000
LUMIAUSDT,2025-06-30 10:40:00,0.228200,0.227060,0.228100,2025-06-30 11:10:00,-3.52,-0.83%,-1853.000000
MAVUSDT,2025-06-30 10:40:00,0.044320,0.044099,0.044099,2025-06-30 10:55:00,-35.34,-4.01%,-19868.000000
MEMEUSDT,2025-06-30 10:40:00,0.001552,0.001544,0.001544,2025-06-30 10:50:00,-39660.96,-128.37%,-19907674.000000
MEWUSDT,2025-06-30 10:40:00,0.002645,0.002632,0.002632,2025-06-30 10:50:00,-26699.01,-75.11%,-13438308.000000
MYROUSDT,2025-06-30 10:40:00,0.017910,0.017821,0.017821,2025-06-30 10:55:00,-418.84,-10.67%,-219215.000000
NEIROUSDT,2025-06-30 10:40:00,0.000380,0.000378,0.000378,2025-06-30 10:55:00,-525694.33,-525.40%,-263097163.000000
NEOUSDT,2025-06-30 10:40:00,5.447000,5.419781,5.419781,2025-06-30 11:00:00,122.59,0.46%,-4861.000000
NILUSDT,2025-06-30 10:40:00,0.287900,0.286461,0.286461,2025-06-30 10:50:00,-7.37,-0.19%,-13127.000000
ONDOUSDT,2025-06-30 10:40:00,0.761300,0.757496,0.757496,2025-06-30 10:55:00,237.11,0.24%,-131444.000000
ONGUSDT,2025-06-30 10:40:00,0.166510,0.165678,0.165678,2025-06-30 11:10:00,-21.31,-0.70%,-18251.000000
ORCAUSDT,2025-06-30 10:40:00,1.940000,1.930308,1.930308,2025-06-30 10:55:00,40.47,0.40%,-5262.000000
PIXELUSDT,2025-06-30 10:40:00,0.032110,0.031950,0.031950,2025-06-30 10:50:00,-252.11,-5.73%,-137045.000000
POLUSDT,2025-06-30 10:40:00,0.184390,0.183468,0.183468,2025-06-30 10:50:00,-550.55,-0.58%,-510598.000000
PROMPTUSDT,2025-06-30 10:40:00,0.136200,0.135520,0.135520,2025-06-30 10:55:00,-18.68,-0.97%,-14157.000000
RAREUSDT,2025-06-30 10:40:00,0.051230,0.050974,0.050990,2025-06-30 11:10:00,-846.63,-3.44%,-481042.000000
REIUSDT,2025-06-30 10:40:00,0.015430,0.015353,0.015353,2025-06-30 10:55:00,-474.87,-12.46%,-246944.000000
RLCUSDT,2025-06-30 10:40:00,0.908000,0.903461,0.903461,2025-06-30 10:50:00,3.33,0.28%,-1313.000000
SFPUSDT,2025-06-30 10:40:00,0.452400,0.450142,0.450142,2025-06-30 10:55:00,2.25,0.06%,-8728.000000
SIRENUSDT,2025-06-30 10:40:00,0.053890,0.053621,0.053621,2025-06-30 10:55:00,-122.08,-3.21%,-70541.000000
SONICUSDT,2025-06-30 10:40:00,0.195600,0.194622,0.194900,2025-06-30 11:10:00,-39.22,-0.66%,-30171.000000
SPELLUSDT,2025-06-30 10:40:00,0.000456,0.000454,0.000455,2025-06-30 11:10:00,-46903.98,-437.77%,-23470768.000000
SSVUSDT,2025-06-30 10:40:00,7.433000,7.395892,7.395892,2025-06-30 10:50:00,78.99,0.47%,-2250.000000
SUIUSDC,2025-06-30 10:40:00,2.772590,2.758737,2.758737,2025-06-30 10:55:00,427.81,0.43%,-36094.000000
SUIUSDT,2025-06-30 10:40:00,2.772200,2.758347,2.758347,2025-06-30 10:50:00,427.81,0.43%,-36094.000000
SYNUSDT,2025-06-30 10:40:00,0.095100,0.094625,0.094625,2025-06-30 10:50:00,-169.97,-1.60%,-111493.000000
VELODROMEUSDT,2025-06-30 10:40:00,0.045220,0.044994,0.044994,2025-06-30 10:55:00,-100.08,-3.92%,-56412.000000
VOXELUSDT,2025-06-30 10:40:00,0.046920,0.046686,0.046686,2025-06-30 11:10:00,-401.03,-3.76%,-227112.000000
WOOUSDT,2025-06-30 10:40:00,0.066990,0.066655,0.066655,2025-06-30 10:55:00,-93.27,-2.49%,-56016.000000
YGGUSDT,2025-06-30 10:40:00,0.149600,0.148853,0.148853,2025-06-30 10:55:00,-116.93,-0.84%,-93355.000000
AIOTUSDT,2025-06-30 10:45:00,0.154060,0.153290,0.153290,2025-06-30 10:55:00,-29.66,-0.80%,-24110.000000
ALGOUSDT,2025-06-30 10:45:00,0.178200,0.177311,0.177200,2025-06-30 11:15:00,-356.63,-0.56%,-356630.000000
BUSDT,2025-06-30 10:45:00,0.354480,0.352709,0.355260,2025-06-30 11:15:00,-185.25,-0.78%,-66638.000000
C98USDT,2025-06-30 10:45:00,0.042900,0.042686,0.042686,2025-06-30 11:15:00,-1002.07,-4.16%,-561203.000000
CRVUSDC,2025-06-30 10:45:00,0.505300,0.502781,0.502500,2025-06-30 11:15:00,79.92,0.16%,-99904.000000
DMCUSDT,2025-06-30 10:45:00,0.009237,0.009191,0.009191,2025-06-30 11:05:00,-21341.37,-21.16%,-10920683.000000
DODOXUSDT,2025-06-30 10:45:00,0.037859,0.037670,0.037670,2025-06-30 10:55:00,-69.44,-4.78%,-38342.000000
ENJUSDT,2025-06-30 10:45:00,0.065070,0.064746,0.064746,2025-06-30 11:15:00,-202.66,-2.58%,-120941.000000
ETHBTC,2025-06-30 10:45:00,0.022920,0.022805,0.022888,2025-06-30 11:15:00,-0.08,-8.59%,-42.000000
FUNUSDT,2025-06-30 10:45:00,0.009994,0.009944,0.009990,2025-06-30 11:15:00,-19972.81,-19.97%,-10006418.000000
GTCUSDT,2025-06-30 10:45:00,0.228000,0.226860,0.227000,2025-06-30 11:15:00,-17.91,-0.44%,-17909.000000
HEIUSDT,2025-06-30 10:45:00,0.270500,0.269148,0.270300,2025-06-30 11:15:00,-6.52,-0.67%,-3621.000000
HOTUSDT,2025-06-30 10:45:00,0.000831,0.000827,0.000827,2025-06-30 10:55:00,-44663.20,-240.17%,-22378001.000000
ICPUSDT,2025-06-30 10:45:00,4.933000,4.908389,4.908389,2025-06-30 10:55:00,459.36,0.46%,-20316.000000
JSTUSDT,2025-06-30 10:45:00,0.033965,0.033795,0.033872,2025-06-30 11:15:00,-625.93,-5.61%,-328226.000000
LAUSDT,2025-06-30 10:45:00,0.506000,0.503477,0.503477,2025-06-30 11:10:00,36.84,0.10%,-70400.000000
MUBARAKUSDT,2025-06-30 10:45:00,0.036950,0.036766,0.036850,2025-06-30 11:15:00,-4279.82,-5.14%,-2252537.000000
MYXUSDT,2025-06-30 10:45:00,0.147900,0.147162,0.149350,2025-06-30 11:15:00,-2337.72,-2.33%,-677600.000000
NTRNUSDT,2025-06-30 10:45:00,0.086800,0.086367,0.086367,2025-06-30 11:15:00,-114.63,-1.81%,-73163.000000
SCRTUSDT,2025-06-30 10:45:00,0.158300,0.157509,0.157509,2025-06-30 10:50:00,-17.83,-0.76%,-14747.000000
SKLUSDT,2025-06-30 10:45:00,0.018410,0.018318,0.018318,2025-06-30 11:15:00,-203.98,-10.36%,-106903.000000
SNXUSDT,2025-06-30 10:45:00,0.579000,0.576118,0.575000,2025-06-30 11:15:00,91.10,0.35%,-45552.000000
TNSRUSDT,2025-06-30 10:45:00,0.113300,0.112734,0.112734,2025-06-30 11:15:00,-97.56,-1.27%,-68028.000000
TRXUSDT,2025-06-30 10:45:00,0.277040,0.275656,0.277150,2025-06-30 11:15:00,-762.15,-0.76%,-361207.000000
VTHOUSDT,2025-06-30 10:45:00,0.001915,0.001905,0.001906,2025-06-30 11:15:00,-2745.20,-103.97%,-1378806.000000
XLMUSDT,2025-06-30 10:45:00,0.234400,0.233229,0.233660,2025-06-30 11:15:00,-393.81,-0.54%,-312547.000000
CTKUSDT,2025-06-30 10:50:00,0.362600,0.360789,0.363500,2025-06-30 11:20:00,-800.53,-0.80%,-276046.000000
ASRUSDT,2025-06-30 10:55:00,2.359000,2.347210,2.369000,2025-06-30 11:25:00,-37.79,-0.51%,-3149.000000
1000WHYUSDT,2025-06-30 11:00:00,0.000027,0.000027,0.000027,2025-06-30 11:30:00,-255960.25,-7463.06%,-127973728.000000
ALPHAUSDT,2025-06-30 11:00:00,0.013820,0.013751,0.014150,2025-06-30 11:30:00,-17005.37,-16.86%,-7298443.000000
SPKUSDT,2025-06-30 11:00:00,0.043020,0.042805,0.042805,2025-06-30 11:10:00,-4157.58,-4.15%,-2328788.000000
BROCCOLI714USDT,2025-06-30 11:10:00,0.035130,0.034956,0.035530,2025-06-30 11:40:00,-6880.00,-6.83%,-2866665.000000
1000CHEEMSUSDT,2025-06-30 11:15:00,0.001445,0.001437,0.001453,2025-06-30 11:45:00,-44655.25,-139.01%,-22238671.000000
